"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 14, 2020","0.0270","0.0281","0.0281","0.0270","0.56K","-3.97%"
"Apr 13, 2020","0.0281","0.0291","0.0291","0.0277","34.70K","-3.43%"
"Apr 12, 2020","0.0291","0.0285","0.0291","0.0285","41.37K","2.13%"
"Apr 11, 2020","0.0285","0.0240","0.0285","0.0238","29.94K","18.86%"
"Apr 10, 2020","0.0240","0.0331","0.0367","0.0240","49.15K","-27.43%"
"Apr 09, 2020","0.0331","0.0345","0.0345","0.0331","14.49K","-4.20%"
"Apr 08, 2020","0.0345","0.0344","0.0345","0.0344","8.52K","0.41%"
"Apr 07, 2020","0.0344","0.0296","0.0345","0.0296","9.13K","16.10%"
"Apr 06, 2020","0.0296","0.0268","0.0296","0.0268","0.75K","10.55%"
"Apr 05, 2020","0.0268","0.0296","0.0296","0.0267","-","-9.41%"
"Apr 04, 2020","0.0296","0.0297","0.0297","0.0290","0.15K","-0.55%"
"Apr 03, 2020","0.0297","0.0301","0.0302","0.0297","8.34K","-1.30%"
"Apr 02, 2020","0.0301","0.0284","0.0304","0.0262","7.66K","5.85%"
"Apr 01, 2020","0.0284","0.0300","0.0301","0.0284","15.29K","-5.12%"
"Mar 31, 2020","0.0300","0.0304","0.0304","0.0296","1.34K","-1.31%"
"Mar 30, 2020","0.0304","0.0277","0.0304","0.0275","17.81K","9.81%"
"Mar 29, 2020","0.0277","0.0286","0.0301","0.0277","25.58K","-3.19%"
"Mar 28, 2020","0.0286","0.0302","0.0302","0.0282","96.21K","-5.45%"
"Mar 27, 2020","0.0302","0.0310","0.0310","0.0301","27.69K","-2.55%"
"Mar 26, 2020","0.0310","0.0304","0.0311","0.0303","51.54K","2.14%"
"Mar 25, 2020","0.0304","0.0312","0.0318","0.0301","74.45K","-2.69%"
"Mar 24, 2020","0.0312","0.0308","0.0321","0.0306","60.95K","1.48%"
"Mar 23, 2020","0.0308","0.0317","0.0323","0.0300","61.03K","-2.97%"
"Mar 22, 2020","0.0317","0.0355","0.0355","0.0301","87.19K","-10.71%"
"Mar 21, 2020","0.0355","0.0364","0.0365","0.0351","11.24K","-2.37%"
"Mar 20, 2020","0.0364","0.0373","0.0389","0.0355","144.12K","-2.54%"
"Mar 19, 2020","0.0373","0.0349","0.0389","0.0332","132.34K","6.82%"
"Mar 18, 2020","0.0349","0.0399","0.0422","0.0349","47.32K","-12.39%"
"Mar 17, 2020","0.0399","0.0339","0.0413","0.0335","267.12K","17.75%"
"Mar 16, 2020","0.0339","0.0271","0.0341","0.0231","95.64K","24.84%"
"Mar 15, 2020","0.0271","0.0298","0.0308","0.0271","35.48K","-8.98%"
"Mar 14, 2020","0.0298","0.0256","0.0326","0.0246","28.93K","16.46%"
"Mar 13, 2020","0.0256","0.0237","0.0288","0.0217","162.95K","7.87%"
"Mar 12, 2020","0.0237","0.0389","0.0390","0.0233","81.88K","-39.10%"
"Mar 11, 2020","0.0389","0.0452","0.0460","0.0389","8.61K","-13.91%"
"Mar 10, 2020","0.0452","0.0490","0.0490","0.0389","10.12K","-7.66%"
"Mar 09, 2020","0.0490","0.0431","0.0490","0.0415","9.03K","13.73%"
"Mar 08, 2020","0.0431","0.0474","0.0477","0.0431","9.62K","-9.11%"
"Mar 07, 2020","0.0474","0.0475","0.0514","0.0471","17.49K","-0.31%"
"Mar 06, 2020","0.0475","0.0502","0.0521","0.0473","18.29K","-5.39%"
"Mar 05, 2020","0.0502","0.0505","0.0519","0.0470","80.15K","-0.47%"
"Mar 04, 2020","0.0505","0.0470","0.0505","0.0470","5.32K","7.45%"
"Mar 03, 2020","0.0470","0.0478","0.0503","0.0456","5.40K","-1.78%"
"Mar 02, 2020","0.0478","0.0426","0.0478","0.0389","65.16K","12.16%"
"Mar 01, 2020","0.0426","0.0481","0.0482","0.0421","7.21K","-11.44%"
"Feb 29, 2020","0.0481","0.0459","0.0481","0.0438","4.14K","4.88%"
"Feb 28, 2020","0.0459","0.0453","0.0531","0.0427","65.02K","1.31%"
"Feb 27, 2020","0.0453","0.0360","0.0484","0.0360","55.05K","25.87%"
"Feb 26, 2020","0.0360","0.0410","0.0410","0.0357","16.71K","-12.13%"
"Feb 25, 2020","0.0410","0.0460","0.0460","0.0410","34.37K","-10.88%"
"Feb 24, 2020","0.0460","0.0455","0.0460","0.0453","1.07K","0.93%"
"Feb 23, 2020","0.0455","0.0476","0.0539","0.0453","4.33K","-4.30%"
"Feb 22, 2020","0.0476","0.0530","0.0530","0.0457","0.58K","-10.23%"
"Feb 21, 2020","0.0530","0.0447","0.0530","0.0444","35.08K","18.67%"
"Feb 20, 2020","0.0447","0.0513","0.0513","0.0447","46.15K","-12.90%"
"Feb 19, 2020","0.0513","0.0456","0.0532","0.0456","11.94K","12.61%"
"Feb 18, 2020","0.0456","0.0584","0.0594","0.0448","70.37K","-21.98%"
"Feb 17, 2020","0.0584","0.0600","0.0609","0.0584","46.49K","-2.69%"
"Feb 16, 2020","0.0600","0.0613","0.0678","0.0533","130.49K","-2.05%"
"Feb 15, 2020","0.0613","0.0628","0.0918","0.0575","471.51K","-2.47%"
"Feb 14, 2020","0.0628","0.0305","0.0659","0.0299","699.49K","105.61%"
"Feb 13, 2020","0.0305","0.0342","0.0447","0.0305","58.67K","-10.57%"
"Feb 12, 2020","0.0342","0.0463","0.0463","0.0342","7.22K","-26.26%"
"Feb 11, 2020","0.0463","0.0341","0.0463","0.0341","6.20K","36.02%"
"Feb 10, 2020","0.0341","0.0457","0.0457","0.0341","17.69K","-25.55%"
"Feb 09, 2020","0.0457","0.0302","0.0457","0.0286","8.95K","51.33%"
"Feb 08, 2020","0.0302","0.0416","0.0434","0.0272","58.68K","-27.42%"
"Feb 07, 2020","0.0416","0.0411","0.0416","0.0401","27.55K","1.24%"
"Feb 06, 2020","0.0411","0.0343","0.0411","0.0250","27.37K","19.92%"
"Feb 05, 2020","0.0343","0.0350","0.0350","0.0343","2.28K","-1.99%"
"Feb 04, 2020","0.0350","0.0282","0.0350","0.0282","2.13K","24.15%"
"Feb 03, 2020","0.0282","0.0263","0.0282","0.0258","5.68K","7.11%"
"Feb 02, 2020","0.0263","0.0210","0.0290","0.0210","9.61K","25.46%"
"Feb 01, 2020","0.0210","0.0289","0.0289","0.0206","44.01K","-27.49%"
"Jan 31, 2020","0.0289","0.0218","0.0289","0.0208","4.49K","32.63%"
"Jan 30, 2020","0.0218","0.0248","0.0377","0.0208","21.30K","-12.14%"
"Jan 29, 2020","0.0248","0.0274","0.0278","0.0211","5.69K","-9.43%"
"Jan 28, 2020","0.0274","0.0276","0.0289","0.0273","0.27K","-0.48%"
"Jan 27, 2020","0.0276","0.0229","0.0293","0.0206","0.26K","20.19%"
"Jan 26, 2020","0.0229","0.0295","0.0296","0.0227","-","-22.29%"
"Jan 25, 2020","0.0295","0.0295","0.0295","0.0295","4.40K","0.00%"
"Jan 24, 2020","0.0295","0.0258","0.0295","0.0257","4.40K","14.48%"
"Jan 23, 2020","0.0258","0.0366","0.0366","0.0212","7.11K","-29.57%"
"Jan 22, 2020","0.0366","0.0366","0.0366","0.0366","-","24.12%"
"Jan 20, 2020","0.0295","0.0295","0.0295","0.0295","-","0.00%"
"Jan 19, 2020","0.0295","0.0360","0.0360","0.0295","5.15K","-18.11%"
"Jan 18, 2020","0.0360","0.0309","0.0360","0.0309","4.92K","16.61%"
"Jan 17, 2020","0.0309","0.0287","0.0309","0.0286","0.45K","7.59%"
"Jan 16, 2020","0.0287","0.0287","0.0287","0.0287","35.65K","0.00%"
"Jan 15, 2020","0.0287","0.0210","0.0287","0.0210","40.46K","36.72%"
"Jan 14, 2020","0.0210","0.0192","0.0300","0.0187","27.90K","9.28%"
"Jan 13, 2020","0.0192","0.0181","0.0192","0.0180","2.71K","5.92%"
"Jan 12, 2020","0.0181","0.0239","0.0246","0.0165","15.67K","-24.22%"
"Jan 11, 2020","0.0239","0.0181","0.0239","0.0175","0.62K","32.15%"
"Jan 10, 2020","0.0181","0.0259","0.0259","0.0181","18.46K","-30.18%"
"Jan 09, 2020","0.0259","0.0252","0.0271","0.0178","4.35K","2.99%"
"Jan 08, 2020","0.0252","0.0204","0.0252","0.0204","0.25K","23.34%"
"Jan 07, 2020","0.0204","0.0350","0.0350","0.0188","10.82K","-41.67%"
"Jan 06, 2020","0.0350","0.0332","0.0350","0.0332","12.53K","5.41%"
"Jan 05, 2020","0.0332","0.0274","0.0332","0.0266","6.70K","0.52%"
"Jan 01, 2020","0.0330","0.0330","0.0330","0.0330","-","0.00%"
"Dec 31, 2019","0.0330","0.0330","0.0330","0.0330","1.00K","0.00%"
"Dec 30, 2019","0.0330","0.0330","0.0330","0.0330","1.00K","0.00%"
"Dec 29, 2019","0.0330","0.0258","0.0330","0.0258","1.00K","28.00%"
"Dec 28, 2019","0.0258","0.0330","0.0330","0.0194","2.51K","-21.87%"
"Dec 27, 2019","0.0330","0.0330","0.0330","0.0330","-","0.00%"
"Dec 26, 2019","0.0330","0.0166","0.0330","0.0166","3.00K","98.21%"
"Dec 25, 2019","0.0166","0.0168","0.0231","0.0166","0.10K","-1.14%"
"Dec 24, 2019","0.0168","0.0231","0.0231","0.0168","0.10K","-27.04%"
"Dec 23, 2019","0.0231","0.0212","0.0231","0.0212","0.43K","8.72%"
"Dec 22, 2019","0.0212","0.0184","0.0212","0.0174","6.46K","15.15%"
"Dec 21, 2019","0.0184","0.0231","0.0231","0.0178","3.61K","-20.12%"
"Dec 20, 2019","0.0231","0.0231","0.0231","0.0231","0.43K","0.00%"
"Dec 19, 2019","0.0231","0.0175","0.0231","0.0175","0.43K","31.59%"
"Dec 18, 2019","0.0175","0.0215","0.0230","0.0175","98.70K","-18.63%"
"Dec 17, 2019","0.0215","0.0248","0.0248","0.0181","5.36K","-13.07%"
"Dec 16, 2019","0.0248","0.0250","0.0250","0.0243","1.90K","-1.04%"
"Dec 15, 2019","0.0250","0.0210","0.0251","0.0208","2.62K","19.52%"
"Dec 14, 2019","0.0210","0.0196","0.0238","0.0196","18.64K","6.99%"
"Dec 13, 2019","0.0196","0.0270","0.0272","0.0196","0.62K","-27.53%"
"Dec 12, 2019","0.0270","0.0246","0.0275","0.0243","0.32K","9.75%"
"Dec 11, 2019","0.0246","0.0255","0.0255","0.0203","4.49K","-3.41%"
"Dec 10, 2019","0.0255","0.0218","0.0255","0.0218","2.61K","16.99%"
"Dec 09, 2019","0.0218","0.0235","0.0255","0.0218","6.56K","-7.23%"
"Dec 08, 2019","0.0235","0.0248","0.0248","0.0232","4.25K","-5.24%"
"Dec 07, 2019","0.0248","0.0235","0.0255","0.0223","3.05K","5.36%"
"Dec 06, 2019","0.0235","0.0234","0.0237","0.0220","6.73K","0.66%"
"Dec 05, 2019","0.0234","0.0245","0.0276","0.0234","6.54K","-4.66%"
"Dec 04, 2019","0.0245","0.0260","0.0280","0.0207","10.47K","-5.52%"
"Dec 03, 2019","0.0260","0.0267","0.0290","0.0260","1.80K","-2.84%"
"Dec 02, 2019","0.0267","0.0269","0.0271","0.0260","0.52K","-0.74%"
"Dec 01, 2019","0.0269","0.0271","0.0276","0.0266","0.52K","-0.60%"
"Nov 30, 2019","0.0271","0.0225","0.0271","0.0225","0.51K","20.22%"
"Nov 29, 2019","0.0225","0.0223","0.0229","0.0214","4.84K","1.18%"
"Nov 28, 2019","0.0223","0.0219","0.0223","0.0213","29.21K","1.80%"
"Nov 27, 2019","0.0219","0.0232","0.0236","0.0207","10.66K","-5.59%"
"Nov 26, 2019","0.0232","0.0251","0.0253","0.0232","3.01K","-7.74%"
"Nov 25, 2019","0.0251","0.0326","0.0326","0.0251","2.10K","-23.09%"
"Nov 24, 2019","0.0326","0.0237","0.0326","0.0229","0.33K","37.48%"
"Nov 23, 2019","0.0237","0.0290","0.0337","0.0237","1.41K","-18.16%"
"Nov 22, 2019","0.0290","0.0217","0.0290","0.0192","3.79K","33.55%"
"Nov 21, 2019","0.0217","0.0260","0.0260","0.0217","0.02K","-16.47%"
"Nov 20, 2019","0.0260","0.0259","0.0260","0.0259","22.69K","0.48%"
"Nov 19, 2019","0.0259","0.0354","0.0354","0.0246","24.53K","-26.82%"
"Nov 18, 2019","0.0354","0.0263","0.0355","0.0263","0.10K","34.45%"
"Nov 17, 2019","0.0263","0.0251","0.0357","0.0251","88.57K","4.83%"
"Nov 16, 2019","0.0251","0.0280","0.0280","0.0243","-","-10.56%"
"Nov 15, 2019","0.0280","0.0265","0.0357","0.0243","0.30K","5.68%"
"Nov 14, 2019","0.0265","0.0267","0.0357","0.0265","-","-0.73%"
"Nov 13, 2019","0.0267","0.0267","0.0268","0.0266","-","-13.75%"
"Nov 12, 2019","0.0310","0.0310","0.0310","0.0310","-","0.00%"
"Nov 11, 2019","0.0310","0.0296","0.0310","0.0296","0.50K","4.83%"
"Nov 10, 2019","0.0296","0.0310","0.0310","0.0296","0.75K","-4.61%"
"Nov 09, 2019","0.0310","0.0318","0.0319","0.0253","0.50K","-2.52%"
"Nov 08, 2019","0.0318","0.0279","0.0346","0.0279","1.39K","13.85%"
"Nov 07, 2019","0.0279","0.0340","0.0346","0.0279","0.01K","-17.90%"
"Nov 06, 2019","0.0340","0.0376","0.0376","0.0280","2.13K","-9.47%"
"Nov 05, 2019","0.0376","0.0403","0.0405","0.0376","7.92K","-6.74%"
"Nov 04, 2019","0.0403","0.0315","0.0403","0.0272","7.17K","27.93%"
"Nov 03, 2019","0.0315","0.0272","0.0315","0.0271","1.17K","15.93%"
"Nov 02, 2019","0.0272","0.0354","0.0354","0.0270","-","-23.32%"
"Nov 01, 2019","0.0354","0.0354","0.0354","0.0269","4.53K","0.00%"
"Oct 31, 2019","0.0354","0.0285","0.0354","0.0260","4.53K","24.28%"
"Oct 30, 2019","0.0285","0.0284","0.0289","0.0283","2.31K","0.31%"
"Oct 29, 2019","0.0284","0.0284","0.0295","0.0283","1.45K","0.00%"
"Oct 28, 2019","0.0284","0.0323","0.0323","0.0283","1.44K","-11.85%"
"Oct 27, 2019","0.0323","0.0313","0.0323","0.0310","1.66K","3.12%"
"Oct 26, 2019","0.0313","0.0264","0.0313","0.0264","3.54K","18.70%"
"Oct 25, 2019","0.0264","0.0265","0.0265","0.0264","2.07K","-0.38%"
"Oct 24, 2019","0.0265","0.0213","0.0265","0.0213","4.20K","24.08%"
"Oct 23, 2019","0.0213","0.0330","0.0330","0.0213","2.01K","-35.40%"
"Oct 22, 2019","0.0330","0.0372","0.0372","0.0330","1.37K","-11.29%"
"Oct 21, 2019","0.0372","0.0330","0.0372","0.0269","0.87K","12.72%"
"Oct 20, 2019","0.0330","0.0276","0.0330","0.0268","0.30K","19.88%"
"Oct 19, 2019","0.0275","0.0250","0.0277","0.0250","-","10.11%"
"Oct 18, 2019","0.0250","0.0280","0.0296","0.0250","0.00K","-10.72%"
"Oct 17, 2019","0.0280","0.0250","0.0296","0.0250","0.03K","12.01%"
"Oct 16, 2019","0.0250","0.0293","0.0293","0.0250","0.00K","-14.80%"
"Oct 15, 2019","0.0293","0.0280","0.0294","0.0280","0.09K","4.73%"
"Oct 14, 2019","0.0280","0.0285","0.0294","0.0280","7.23K","-1.66%"
"Oct 13, 2019","0.0285","0.0294","0.0294","0.0283","-","-3.00%"
"Oct 12, 2019","0.0294","0.0293","0.0294","0.0265","0.09K","0.32%"
"Oct 11, 2019","0.0293","0.0285","0.0293","0.0280","0.09K","2.57%"
"Oct 10, 2019","0.0285","0.0294","0.0294","0.0285","0.17K","-2.81%"
"Oct 09, 2019","0.0294","0.0292","0.0294","0.0292","0.09K","0.49%"
"Oct 08, 2019","0.0292","0.0261","0.0292","0.0260","0.09K","12.00%"
"Oct 07, 2019","0.0261","0.0344","0.0344","0.0250","12.02K","-24.20%"
"Oct 06, 2019","0.0344","0.0388","0.0388","0.0344","0.27K","-11.28%"
"Oct 05, 2019","0.0388","0.0388","0.0388","0.0388","-","0.00%"
"Oct 04, 2019","0.0388","0.0383","0.0388","0.0383","0.19K","1.26%"
"Oct 03, 2019","0.0383","0.0255","0.0383","0.0254","9.35K","50.59%"
"Oct 02, 2019","0.0255","0.0345","0.0345","0.0255","1.51K","-26.15%"
"Oct 01, 2019","0.0345","0.0341","0.0345","0.0341","0.60K","1.09%"
"Sep 30, 2019","0.0341","0.0351","0.0351","0.0247","0.55K","-2.95%"
"Sep 29, 2019","0.0351","0.0352","0.0366","0.0288","0.58K","0.00%"
"Sep 28, 2019","0.0352","0.0366","0.0366","0.0351","0.59K","-3.91%"
"Sep 27, 2019","0.0366","0.0359","0.0366","0.0348","0.50K","1.94%"
"Sep 26, 2019","0.0359","0.0298","0.0387","0.0298","66.07K","20.50%"
"Sep 25, 2019","0.0298","0.0333","0.0335","0.0298","7.59K","-10.52%"
"Sep 24, 2019","0.0333","0.0398","0.0428","0.0333","20.31K","-16.33%"
"Sep 23, 2019","0.0398","0.0399","0.0413","0.0398","24.36K","-0.37%"
"Sep 22, 2019","0.0399","0.0381","0.0402","0.0373","17.32K","4.81%"
"Sep 21, 2019","0.0381","0.0401","0.0420","0.0381","2.06K","-4.97%"
"Sep 20, 2019","0.0401","0.0398","0.0425","0.0398","3.27K","0.63%"
"Sep 19, 2019","0.0398","0.0391","0.0423","0.0391","13.16K","1.86%"
"Sep 18, 2019","0.0391","0.0415","0.0428","0.0391","24.88K","-5.73%"
"Sep 17, 2019","0.0415","0.0389","0.0415","0.0382","19.39K","6.71%"
"Sep 16, 2019","0.0389","0.0421","0.0422","0.0389","18.88K","-7.61%"
"Sep 15, 2019","0.0421","0.0426","0.0432","0.0418","1.20K","-1.31%"
"Sep 14, 2019","0.0426","0.0426","0.0426","0.0426","-","-1.33%"
"Sep 13, 2019","0.0432","0.0432","0.0432","0.0432","-","0.00%"
"Sep 12, 2019","0.0432","0.0388","0.0432","0.0388","0.60K","11.46%"
"Sep 11, 2019","0.0388","0.0383","0.0398","0.0383","2.34K","1.24%"
"Sep 10, 2019","0.0383","0.0380","0.0431","0.0380","12.80K","0.79%"
"Sep 09, 2019","0.0380","0.0410","0.0433","0.0380","35.90K","-7.37%"
"Sep 08, 2019","0.0410","0.0411","0.0416","0.0401","12.04K","-0.23%"
"Sep 07, 2019","0.0411","0.0407","0.0411","0.0395","5.91K","1.10%"
"Sep 06, 2019","0.0407","0.0407","0.0415","0.0407","9.42K","0.00%"
"Sep 05, 2019","0.0407","0.0413","0.0413","0.0407","1.69K","-1.40%"
"Sep 04, 2019","0.0413","0.0419","0.0424","0.0398","5.38K","-1.40%"
"Sep 03, 2019","0.0419","0.0410","0.0434","0.0398","42.85K","2.14%"
"Sep 02, 2019","0.0410","0.0385","0.0410","0.0385","13.68K","6.54%"
"Sep 01, 2019","0.0385","0.0385","0.0397","0.0385","12.65K","0.00%"
"Aug 31, 2019","0.0385","0.0515","0.0515","0.0380","20.03K","-25.27%"
"Aug 30, 2019","0.0515","0.0439","0.0548","0.0389","75.71K","17.16%"
"Aug 29, 2019","0.0439","0.0429","0.0448","0.0412","97.91K","2.40%"
"Aug 28, 2019","0.0429","0.0482","0.0538","0.0429","37.10K","-10.92%"
"Aug 27, 2019","0.0482","0.0503","0.0503","0.0406","31.08K","-4.31%"
"Aug 26, 2019","0.0503","0.0541","0.0541","0.0503","125.62K","-6.98%"
"Aug 25, 2019","0.0541","0.0540","0.0541","0.0540","6.78K","0.27%"
"Aug 24, 2019","0.0540","0.0550","0.0552","0.0533","12.47K","-1.84%"
"Aug 23, 2019","0.0550","0.0520","0.0560","0.0520","10.33K","5.74%"
"Aug 22, 2019","0.0520","0.0536","0.0536","0.0506","0.89K","-3.09%"
"Aug 21, 2019","0.0536","0.0544","0.0556","0.0510","50.56K","-1.32%"
"Aug 20, 2019","0.0544","0.0504","0.0566","0.0504","74.60K","7.89%"
"Aug 19, 2019","0.0504","0.0538","0.0566","0.0504","8.19K","-6.29%"
"Aug 18, 2019","0.0538","0.0573","0.0573","0.0536","2.33K","-6.13%"
"Aug 17, 2019","0.0573","0.0556","0.0573","0.0553","21.32K","3.00%"
"Aug 16, 2019","0.0556","0.0515","0.0569","0.0510","6.92K","7.94%"
"Aug 15, 2019","0.0515","0.0536","0.0536","0.0510","89.36K","-3.88%"
"Aug 14, 2019","0.0536","0.0624","0.0624","0.0534","15.29K","-14.08%"
"Aug 13, 2019","0.0624","0.0610","0.0656","0.0602","150.51K","2.23%"
"Aug 12, 2019","0.0610","0.0629","0.0629","0.0590","12.75K","-2.91%"
"Aug 11, 2019","0.0629","0.0582","0.0629","0.0580","0.08K","8.01%"
"Aug 10, 2019","0.0582","0.0580","0.0582","0.0580","0.95K","0.33%"
"Aug 09, 2019","0.0580","0.0612","0.0612","0.0555","0.40K","-5.23%"
"Aug 08, 2019","0.0612","0.0579","0.0613","0.0579","10.05K","5.69%"
"Aug 07, 2019","0.0579","0.0584","0.0603","0.0572","150.69K","-0.83%"
"Aug 06, 2019","0.0584","0.0574","0.0607","0.0573","188.68K","1.73%"
"Aug 05, 2019","0.0574","0.0602","0.0727","0.0573","0.64K","-4.68%"
"Aug 04, 2019","0.0602","0.0600","0.0607","0.0600","3.63K","0.39%"
"Aug 03, 2019","0.0600","0.0600","0.0600","0.0590","77.62K","0.00%"
"Aug 02, 2019","0.0600","0.0582","0.0618","0.0582","15.53K","2.93%"
"Aug 01, 2019","0.0582","0.0604","0.0604","0.0565","0.46K","-3.55%"
"Jul 31, 2019","0.0604","0.0557","0.0612","0.0557","2.79K","8.51%"
"Jul 30, 2019","0.0557","0.0576","0.0576","0.0544","0.28K","-3.31%"
"Jul 29, 2019","0.0576","0.0694","0.0775","0.0576","0.57K","-17.04%"
"Jul 28, 2019","0.0694","0.0611","0.0723","0.0596","3.50K","13.47%"
"Jul 27, 2019","0.0611","0.0610","0.0613","0.0552","3.45K","0.31%"
"Jul 26, 2019","0.0610","0.0460","0.0652","0.0460","19.54K","32.64%"
"Jul 25, 2019","0.0460","0.0606","0.0609","0.0460","14.44K","-24.22%"
"Jul 24, 2019","0.0606","0.0620","0.0643","0.0579","10.30K","-2.19%"
"Jul 23, 2019","0.0620","0.0669","0.0669","0.0616","2.77K","-7.31%"
"Jul 22, 2019","0.0669","0.0644","0.0669","0.0630","0.78K","3.81%"
"Jul 21, 2019","0.0644","0.0719","0.0728","0.0615","5.73K","-10.38%"
"Jul 20, 2019","0.0719","0.0703","0.0821","0.0691","163.20K","2.33%"
"Jul 19, 2019","0.0703","0.0477","0.0725","0.0477","68.67K","47.35%"
"Jul 18, 2019","0.0477","0.0384","0.0484","0.0381","4.66K","24.21%"
"Jul 17, 2019","0.0384","0.0399","0.0481","0.0365","25.68K","-3.85%"
"Jul 16, 2019","0.0399","0.0449","0.0449","0.0365","54.63K","-11.17%"
"Jul 15, 2019","0.0449","0.0489","0.0489","0.0415","75.87K","-8.07%"
"Jul 14, 2019","0.0489","0.0538","0.0541","0.0489","185.50K","-9.21%"
"Jul 13, 2019","0.0538","0.0535","0.0562","0.0535","92.87K","0.60%"
"Jul 12, 2019","0.0535","0.0545","0.0560","0.0526","11.24K","-1.73%"
"Jul 11, 2019","0.0545","0.0607","0.0607","0.0520","148.35K","-10.27%"
"Jul 10, 2019","0.0607","0.0700","0.0761","0.0603","236.77K","-13.29%"
"Jul 09, 2019","0.0700","0.0780","0.0782","0.0700","93.03K","-10.20%"
"Jul 08, 2019","0.0780","0.0757","0.0780","0.0754","103.64K","2.96%"
"Jul 07, 2019","0.0757","0.0750","0.0781","0.0732","146.36K","0.93%"
"Jul 06, 2019","0.0750","0.0730","0.0750","0.0728","14.27K","2.81%"
"Jul 05, 2019","0.0730","0.0813","0.0820","0.0730","246.35K","-10.26%"
"Jul 04, 2019","0.0813","0.0745","0.0813","0.0737","158.13K","9.16%"
"Jul 03, 2019","0.0745","0.0784","0.0796","0.0730","36.86K","-5.04%"
"Jul 02, 2019","0.0784","0.0782","0.0803","0.0755","15.80K","0.32%"
"Jul 01, 2019","0.0782","0.0844","0.0866","0.0782","20.21K","-7.41%"
"Jun 30, 2019","0.0844","0.0838","0.0920","0.0801","10.05K","0.73%"
"Jun 29, 2019","0.0838","0.0818","0.0853","0.0791","6.99K","2.51%"
"Jun 28, 2019","0.0818","0.0767","0.0818","0.0766","7.94K","6.64%"
"Jun 27, 2019","0.0767","0.0937","0.0940","0.0764","32.76K","-18.15%"
"Jun 26, 2019","0.0937","0.0953","0.0953","0.0871","52.06K","-1.70%"
"Jun 25, 2019","0.0953","0.0981","0.0985","0.0920","0.59K","-2.85%"
"Jun 24, 2019","0.0981","0.0908","0.0984","0.0907","16.12K","8.02%"
"Jun 23, 2019","0.0908","0.1003","0.1024","0.0905","133.97K","-9.41%"
"Jun 22, 2019","0.1003","0.0960","0.1069","0.0951","144.89K","4.41%"
"Jun 21, 2019","0.0960","0.0960","0.0995","0.0957","21.40K","0.00%"
"Jun 20, 2019","0.0960","0.1043","0.1073","0.0952","23.84K","-7.93%"
"Jun 19, 2019","0.1043","0.1000","0.1107","0.0992","46.16K","4.28%"
"Jun 18, 2019","0.1000","0.0953","0.1000","0.0939","17.78K","5.00%"
"Jun 17, 2019","0.0953","0.0974","0.0991","0.0941","0.85K","-2.17%"
"Jun 16, 2019","0.0974","0.0952","0.0993","0.0947","28.35K","2.32%"
"Jun 15, 2019","0.0952","0.0997","0.0998","0.0944","16.71K","-4.55%"
"Jun 14, 2019","0.0997","0.1010","0.1042","0.0955","41.38K","-1.28%"
"Jun 13, 2019","0.1010","0.1060","0.1155","0.1010","43.34K","-4.71%"
"Jun 12, 2019","0.1060","0.0995","0.1180","0.0994","91.65K","6.57%"
"Jun 11, 2019","0.0995","0.0987","0.1005","0.0945","18.35K","0.74%"
"Jun 10, 2019","0.0987","0.0899","0.0987","0.0895","57.60K","9.77%"
"Jun 09, 2019","0.0899","0.1019","0.1019","0.0878","53.88K","-11.77%"
"Jun 08, 2019","0.1019","0.0759","0.1290","0.0758","283.30K","34.24%"
"Jun 07, 2019","0.0759","0.0720","0.0836","0.0720","18.73K","5.51%"
"Jun 06, 2019","0.0720","0.0722","0.0732","0.0718","4.96K","-0.33%"
"Jun 05, 2019","0.0722","0.0719","0.0722","0.0719","3.52K","0.41%"
"Jun 04, 2019","0.0719","0.0747","0.0747","0.0719","41.81K","-3.72%"
"Jun 03, 2019","0.0747","0.0804","0.0834","0.0731","2.37K","-7.05%"
"Jun 02, 2019","0.0804","0.0765","0.0836","0.0765","41.07K","5.09%"
"Jun 01, 2019","0.0765","0.0724","0.0765","0.0724","0.46K","5.56%"
"May 31, 2019","0.0724","0.0722","0.0740","0.0722","0.90K","0.29%"
"May 30, 2019","0.0722","0.0804","0.0845","0.0710","40.87K","-10.22%"
"May 29, 2019","0.0804","0.0823","0.0841","0.0741","19.48K","-2.25%"
"May 28, 2019","0.0823","0.0721","0.0823","0.0721","11.61K","14.11%"
"May 27, 2019","0.0721","0.0768","0.0775","0.0718","19.12K","-6.04%"
"May 26, 2019","0.0768","0.0778","0.0836","0.0741","29.02K","-1.31%"
"May 25, 2019","0.0778","0.0755","0.0880","0.0748","60.65K","3.06%"
"May 24, 2019","0.0755","0.0662","0.0755","0.0662","70.01K","14.00%"
"May 23, 2019","0.0662","0.0678","0.0685","0.0661","0.16K","-2.42%"
"May 22, 2019","0.0678","0.0681","0.0724","0.0678","0.22K","-0.43%"
"May 21, 2019","0.0681","0.0668","0.0736","0.0668","3.01K","2.05%"
"May 20, 2019","0.0668","0.0694","0.0700","0.0639","45.93K","-3.87%"
"May 19, 2019","0.0694","0.0665","0.0710","0.0665","121.87K","4.37%"
"May 18, 2019","0.0665","0.0685","0.0702","0.0665","62.67K","-2.88%"
"May 17, 2019","0.0685","0.0745","0.0745","0.0626","256.63K","-8.03%"
