"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 17, 2020","0.0556","0.0562","0.0568","0.0495","188.12M","-1.08%"
"Feb 16, 2020","0.0562","0.0573","0.0596","0.0504","169.01M","-1.91%"
"Feb 15, 2020","0.0573","0.0617","0.0669","0.0553","205.86M","-7.28%"
"Feb 14, 2020","0.0618","0.0604","0.0625","0.0590","173.71M","2.16%"
"Feb 13, 2020","0.0605","0.0622","0.0635","0.0584","184.41M","-2.76%"
"Feb 12, 2020","0.0622","0.0642","0.0681","0.0616","184.47M","-3.10%"
"Feb 11, 2020","0.0642","0.0603","0.0649","0.0577","173.21M","6.45%"
"Feb 10, 2020","0.0603","0.0649","0.0653","0.0553","193.13M","-7.07%"
"Feb 09, 2020","0.0649","0.0562","0.0694","0.0560","367.79M","15.47%"
"Feb 08, 2020","0.0562","0.0510","0.0593","0.0493","296.82M","10.21%"
"Feb 07, 2020","0.0510","0.0475","0.0520","0.0452","175.32M","7.39%"
"Feb 06, 2020","0.0475","0.0431","0.0480","0.0427","169.98M","10.20%"
"Feb 05, 2020","0.0431","0.0423","0.0479","0.0420","151.44M","1.89%"
"Feb 04, 2020","0.0423","0.0392","0.0437","0.0392","141.79M","7.85%"
"Feb 03, 2020","0.0392","0.0377","0.0394","0.0375","84.35M","4.01%"
"Feb 02, 2020","0.0377","0.0360","0.0384","0.0358","113.71M","4.78%"
"Feb 01, 2020","0.0360","0.0353","0.0360","0.0352","88.05M","1.97%"
"Jan 31, 2020","0.0353","0.0362","0.0362","0.0348","115.20M","-2.50%"
"Jan 30, 2020","0.0362","0.0361","0.0368","0.0346","84.09M","0.25%"
"Jan 29, 2020","0.0361","0.0356","0.0365","0.0349","81.90M","1.45%"
"Jan 28, 2020","0.0356","0.0349","0.0356","0.0344","111.79M","1.96%"
"Jan 27, 2020","0.0349","0.0352","0.0355","0.0343","116.31M","-0.75%"
"Jan 26, 2020","0.0352","0.0336","0.0357","0.0334","98.22M","4.65%"
"Jan 25, 2020","0.0336","0.0335","0.0340","0.0328","77.82M","0.27%"
"Jan 24, 2020","0.0335","0.0333","0.0346","0.0328","98.83M","0.65%"
"Jan 23, 2020","0.0333","0.0338","0.0341","0.0320","131.80M","-1.47%"
"Jan 22, 2020","0.0338","0.0341","0.0346","0.0338","82.16M","-0.97%"
"Jan 21, 2020","0.0341","0.0349","0.0352","0.0334","83.38M","-2.20%"
"Jan 20, 2020","0.0349","0.0357","0.0368","0.0346","68.50M","-2.28%"
"Jan 19, 2020","0.0357","0.0373","0.0380","0.0337","124.58M","-4.29%"
"Jan 18, 2020","0.0373","0.0383","0.0387","0.0364","121.07M","-2.61%"
"Jan 17, 2020","0.0383","0.0363","0.0387","0.0359","169.52M","5.53%"
"Jan 16, 2020","0.0363","0.0356","0.0395","0.0351","153.22M","2.25%"
"Jan 15, 2020","0.0355","0.0328","0.0376","0.0325","169.36M","8.24%"
"Jan 14, 2020","0.0328","0.0317","0.0333","0.0316","109.95M","3.41%"
"Jan 13, 2020","0.0317","0.0325","0.0326","0.0316","67.00M","-2.43%"
"Jan 12, 2020","0.0325","0.0314","0.0332","0.0313","58.68M","3.47%"
"Jan 11, 2020","0.0314","0.0318","0.0325","0.0314","88.05M","-1.20%"
"Jan 10, 2020","0.0318","0.0335","0.0336","0.0312","102.68M","-5.10%"
"Jan 09, 2020","0.0335","0.0343","0.0348","0.0332","109.95M","-2.29%"
"Jan 08, 2020","0.0343","0.0336","0.0348","0.0327","125.02M","2.04%"
"Jan 07, 2020","0.0336","0.0371","0.0378","0.0331","121.59M","-9.40%"
"Jan 06, 2020","0.0371","0.0363","0.0375","0.0356","122.78M","2.16%"
"Jan 05, 2020","0.0363","0.0356","0.0379","0.0355","119.98M","1.97%"
"Jan 04, 2020","0.0356","0.0329","0.0360","0.0321","82.12M","8.20%"
"Jan 03, 2020","0.0329","0.0326","0.0344","0.0320","84.50M","0.95%"
"Jan 02, 2020","0.0326","0.0314","0.0333","0.0310","115.31M","3.83%"
"Jan 01, 2020","0.0314","0.0301","0.0321","0.0301","94.62M","4.28%"
"Dec 31, 2019","0.0301","0.0318","0.0323","0.0299","108.72M","-5.31%"
"Dec 30, 2019","0.0318","0.0331","0.0340","0.0315","141.98M","-4.02%"
"Dec 29, 2019","0.0331","0.0350","0.0351","0.0319","93.98M","-5.36%"
"Dec 28, 2019","0.0350","0.0344","0.0360","0.0334","148.18M","1.72%"
"Dec 27, 2019","0.0344","0.0338","0.0372","0.0323","165.31M","1.77%"
"Dec 26, 2019","0.0338","0.0306","0.0344","0.0301","139.15M","10.44%"
"Dec 25, 2019","0.0306","0.0298","0.0309","0.0287","66.33M","2.72%"
"Dec 24, 2019","0.0298","0.0285","0.0302","0.0282","98.05M","4.60%"
"Dec 23, 2019","0.0285","0.0289","0.0300","0.0282","82.27M","-1.35%"
"Dec 22, 2019","0.0289","0.0294","0.0296","0.0280","87.56M","-1.76%"
"Dec 21, 2019","0.0294","0.0296","0.0303","0.0280","100.10M","-0.68%"
"Dec 20, 2019","0.0296","0.0273","0.0313","0.0265","174.64M","8.45%"
"Dec 19, 2019","0.0273","0.0261","0.0274","0.0250","151.06M","4.57%"
"Dec 18, 2019","0.0261","0.0256","0.0273","0.0246","202.22M","2.00%"
"Dec 17, 2019","0.0256","0.0266","0.0266","0.0235","155.30M","-3.80%"
"Dec 16, 2019","0.0266","0.0264","0.0279","0.0254","106.49M","0.76%"
"Dec 15, 2019","0.0264","0.0252","0.0266","0.0245","88.80M","4.76%"
"Dec 14, 2019","0.0252","0.0261","0.0264","0.0251","84.10M","-3.45%"
"Dec 13, 2019","0.0261","0.0256","0.0264","0.0256","70.33M","1.92%"
"Dec 12, 2019","0.0256","0.0275","0.0278","0.0255","94.62M","-6.88%"
"Dec 11, 2019","0.0275","0.0272","0.0284","0.0264","138.42M","1.12%"
"Dec 10, 2019","0.0272","0.0266","0.0284","0.0247","159.48M","2.30%"
"Dec 09, 2019","0.0266","0.0267","0.0287","0.0260","117.69M","-0.37%"
"Dec 08, 2019","0.0267","0.0249","0.0282","0.0247","52.88M","7.10%"
"Dec 07, 2019","0.0249","0.0252","0.0256","0.0246","53.12M","-1.12%"
"Dec 06, 2019","0.0252","0.0243","0.0254","0.0239","111.24M","3.78%"
"Dec 05, 2019","0.0243","0.0236","0.0245","0.0231","95.06M","2.89%"
"Dec 04, 2019","0.0236","0.0243","0.0255","0.0232","96.33M","-2.82%"
"Dec 03, 2019","0.0243","0.0239","0.0245","0.0239","53.08M","1.61%"
"Dec 02, 2019","0.0239","0.0245","0.0247","0.0235","29.88M","-2.36%"
"Dec 01, 2019","0.0245","0.0254","0.0254","0.0239","41.07M","-3.56%"
"Nov 30, 2019","0.0254","0.0261","0.0267","0.0248","45.50M","-2.82%"
"Nov 29, 2019","0.0261","0.0251","0.0267","0.0250","40.07M","4.15%"
"Nov 28, 2019","0.0251","0.0247","0.0279","0.0247","47.96M","1.50%"
"Nov 27, 2019","0.0247","0.0224","0.0286","0.0217","61.71M","10.19%"
"Nov 26, 2019","0.0224","0.0214","0.0227","0.0212","34.48M","4.76%"
"Nov 25, 2019","0.0214","0.0204","0.0223","0.0189","51.20M","4.86%"
"Nov 24, 2019","0.0204","0.0233","0.0234","0.0203","82.66M","-12.37%"
"Nov 23, 2019","0.0233","0.0230","0.0237","0.0225","87.88M","1.27%"
"Nov 22, 2019","0.0230","0.0251","0.0261","0.0217","57.49M","-8.29%"
"Nov 21, 2019","0.0251","0.0268","0.0274","0.0245","71.19M","-6.39%"
"Nov 20, 2019","0.0268","0.0272","0.0277","0.0266","72.89M","-1.43%"
"Nov 19, 2019","0.0272","0.0288","0.0289","0.0267","79.13M","-5.59%"
"Nov 18, 2019","0.0288","0.0293","0.0303","0.0285","72.60M","-1.71%"
"Nov 17, 2019","0.0293","0.0289","0.0297","0.0288","76.93M","1.42%"
"Nov 16, 2019","0.0289","0.0286","0.0294","0.0286","80.51M","0.91%"
"Nov 15, 2019","0.0286","0.0297","0.0297","0.0285","76.61M","-3.55%"
"Nov 14, 2019","0.0297","0.0299","0.0300","0.0291","67.85M","-0.72%"
"Nov 13, 2019","0.0299","0.0298","0.0303","0.0295","76.43M","0.26%"
"Nov 12, 2019","0.0298","0.0300","0.0304","0.0293","72.55M","-0.56%"
"Nov 11, 2019","0.0300","0.0307","0.0310","0.0292","86.64M","-2.31%"
"Nov 10, 2019","0.0307","0.0304","0.0314","0.0298","82.26M","1.06%"
"Nov 09, 2019","0.0304","0.0301","0.0309","0.0299","71.15M","0.89%"
"Nov 08, 2019","0.0301","0.0314","0.0315","0.0287","74.54M","-4.11%"
"Nov 07, 2019","0.0314","0.0316","0.0319","0.0311","86.08M","-0.66%"
"Nov 06, 2019","0.0316","0.0314","0.0317","0.0310","81.42M","0.64%"
"Nov 05, 2019","0.0314","0.0316","0.0320","0.0306","49.11M","-0.59%"
"Nov 04, 2019","0.0316","0.0313","0.0322","0.0310","42.38M","0.91%"
"Nov 03, 2019","0.0313","0.0314","0.0321","0.0305","40.93M","-0.27%"
"Nov 02, 2019","0.0314","0.0318","0.0324","0.0310","37.79M","-1.34%"
"Nov 01, 2019","0.0318","0.0315","0.0329","0.0306","53.55M","0.99%"
"Oct 31, 2019","0.0315","0.0305","0.0319","0.0300","62.04M","3.24%"
"Oct 30, 2019","0.0305","0.0313","0.0315","0.0300","62.87M","-2.57%"
"Oct 29, 2019","0.0313","0.0314","0.0319","0.0312","57.86M","-0.38%"
"Oct 28, 2019","0.0314","0.0320","0.0327","0.0313","74.00M","-1.73%"
"Oct 27, 2019","0.0320","0.0326","0.0328","0.0303","76.12M","-1.91%"
"Oct 26, 2019","0.0326","0.0293","0.0351","0.0291","89.11M","11.30%"
"Oct 25, 2019","0.0293","0.0273","0.0298","0.0268","41.27M","7.32%"
"Oct 24, 2019","0.0273","0.0268","0.0273","0.0264","32.80M","1.91%"
"Oct 23, 2019","0.0268","0.0290","0.0291","0.0260","69.14M","-7.56%"
"Oct 22, 2019","0.0290","0.0299","0.0304","0.0289","79.06M","-3.04%"
"Oct 21, 2019","0.0299","0.0294","0.0306","0.0292","67.41M","1.72%"
"Oct 20, 2019","0.0294","0.0293","0.0299","0.0289","46.38M","0.22%"
"Oct 19, 2019","0.0293","0.0298","0.0302","0.0293","40.54M","-1.57%"
"Oct 18, 2019","0.0298","0.0319","0.0321","0.0292","49.37M","-6.67%"
"Oct 17, 2019","0.0319","0.0324","0.0329","0.0307","47.09M","-1.54%"
"Oct 16, 2019","0.0324","0.0330","0.0338","0.0313","54.13M","-1.74%"
"Oct 15, 2019","0.0330","0.0328","0.0334","0.0308","73.70M","0.55%"
"Oct 14, 2019","0.0328","0.0318","0.0336","0.0316","55.50M","3.17%"
"Oct 13, 2019","0.0318","0.0318","0.0325","0.0316","34.30M","0.00%"
"Oct 12, 2019","0.0318","0.0304","0.0330","0.0304","61.13M","4.62%"
"Oct 11, 2019","0.0304","0.0297","0.0311","0.0285","36.25M","2.44%"
"Oct 10, 2019","0.0297","0.0313","0.0315","0.0296","47.95M","-5.21%"
"Oct 09, 2019","0.0313","0.0316","0.0326","0.0299","40.51M","-0.85%"
"Oct 08, 2019","0.0316","0.0303","0.0340","0.0302","45.07M","4.30%"
"Oct 07, 2019","0.0303","0.0279","0.0310","0.0275","56.53M","8.59%"
"Oct 06, 2019","0.0279","0.0305","0.0309","0.0276","77.56M","-8.56%"
"Oct 05, 2019","0.0305","0.0308","0.0308","0.0291","79.37M","-0.92%"
"Oct 04, 2019","0.0308","0.0292","0.0309","0.0282","74.29M","5.42%"
"Oct 03, 2019","0.0292","0.0278","0.0296","0.0274","73.45M","5.04%"
"Oct 02, 2019","0.0278","0.0274","0.0278","0.0267","78.54M","1.46%"
"Oct 01, 2019","0.0274","0.0271","0.0284","0.0264","81.63M","1.11%"
"Sep 30, 2019","0.0271","0.0270","0.0280","0.0259","80.06M","0.45%"
"Sep 29, 2019","0.0270","0.0273","0.0273","0.0257","79.21M","-1.10%"
"Sep 28, 2019","0.0273","0.0274","0.0282","0.0263","77.32M","-0.42%"
"Sep 27, 2019","0.0274","0.0268","0.0281","0.0263","82.28M","2.16%"
"Sep 26, 2019","0.0268","0.0271","0.0294","0.0250","72.57M","-1.10%"
"Sep 25, 2019","0.0271","0.0263","0.0278","0.0261","72.31M","3.00%"
"Sep 24, 2019","0.0263","0.0306","0.0327","0.0257","82.98M","-13.96%"
"Sep 23, 2019","0.0306","0.0324","0.0326","0.0306","83.40M","-5.61%"
"Sep 22, 2019","0.0324","0.0337","0.0338","0.0322","85.26M","-3.77%"
